id,city,macrozone,neighbourhood,price,price_per_sqm,surface,rooms,floor,type
96325820,Milano,"Centrale, Repubblica",Morgagni,,,110.0,3.0,5,Appartamento
50622685,Milano,"Centrale, Repubblica",Buenos Aires,950000.0,6506.8493150684935,146.0,4.0,3,Appartamento
102453222,Milano,"Centrale, Repubblica",Buenos Aires,235000.0,5222.222222222223,45.0,2.0,T,Loft
103310958,Milano,"Centrale, Repubblica",Buenos Aires,398000.0,6633.333333333333,60.0,2.0,4,Appartamento
102661662,Milano,"Centrale, Repubblica",Buenos Aires,390000.0,9069.767441860466,43.0,2.0,3,Appartamento
102661776,Milano,"Centrale, Repubblica",Buenos Aires,430000.0,8269.23076923077,52.0,2.0,3,Appartamento
103197582,Milano,"Centrale, Repubblica",Buenos Aires,990000.0,9900.0,100.0,3.0,4,Attico
101268929,Milano,"Centrale, Repubblica",Buenos Aires,500000.0,7692.307692307692,65.0,2.0,1,Appartamento
99128368,Milano,"Centrale, Repubblica",Buenos Aires,375000.0,5681.818181818182,66.0,2.0,T,Loft
98467440,Milano,"Centrale, Repubblica",Buenos Aires,399000.0,3469.5652173913045,115.0,2.0,S - T,Appartamento
102075852,Milano,"Centrale, Repubblica",Morgagni,1320000.0,7135.135135135135,185.0,4.0,2,Appartamento
102306144,Milano,"Città Studi, Susa",Città Studi,690000.0,4893.617021276596,141.0,4.0,1,Appartamento
102907802,Milano,"Centrale, Repubblica",Buenos Aires,809000.0,7034.782608695652,115.0,3.0,3,Appartamento
103677102,Milano,"Città Studi, Susa",Città Studi,1600000.0,5194.805194805195,308.0,5.0,3,Attico
102409632,Milano,"Centrale, Repubblica",Buenos Aires,550000.0,6111.111111111111,90.0,2.0,1,Appartamento
94755384,Milano,"Centrale, Repubblica",Buenos Aires,580000.0,3866.6666666666665,150.0,3.0,R,Appartamento
101652143,Milano,"Centrale, Repubblica",Repubblica,885000.0,6321.428571428572,140.0,4.0,5,Appartamento
100837381,Milano,"Centrale, Repubblica",Buenos Aires,530000.0,6235.294117647059,85.0,2.0,2,Appartamento
99522302,Milano,"Porta Venezia, Indipendenza",Porta Venezia,1250000.0,6250.0,200.0,5.0,3,Appartamento
94341726,Milano,"Porta Venezia, Indipendenza",Porta Venezia,790000.0,6076.923076923077,130.0,3.0,3,Appartamento
103417686,Milano,"Centrale, Repubblica",Buenos Aires,940000.0,7230.7692307692305,130.0,3.0,3,Appartamento
93750844,Milano,"Centrale, Repubblica",Buenos Aires,657000.0,5475.0,120.0,3.0,R,Appartamento
98217042,Milano,"Centrale, Repubblica",Buenos Aires,699000.0,6354.545454545455,110.0,3.0,1,Appartamento
103665258,Milano,"Centrale, Repubblica",Buenos Aires,868000.0,5105.882352941177,170.0,4.0,5,Appartamento
98977798,Milano,"Centrale, Repubblica",Buenos Aires,640000.0,6095.238095238095,105.0,3.0,1,Appartamento
100630855,Milano,"Centrale, Repubblica",Buenos Aires,2350000.0,4906.054279749478,479.0,5.0,8,Attico
88553781,Milano,"Centrale, Repubblica",Buenos Aires,1160000.0,8285.714285714286,140.0,3.0,4,Attico
103610056,Milano,"Centrale, Repubblica",Buenos Aires,1660000.0,6916.666666666667,240.0,5.0,1,Appartamento
102450850,Milano,"Centrale, Repubblica",Buenos Aires,3100000.0,7294.117647058823,425.0,5.0,,Villa unifamiliare
102667868,Milano,"Porta Venezia, Indipendenza",Porta Venezia,600000.0,9230.76923076923,65.0,3.0,4,Appartamento
103214602,Milano,"Centrale, Repubblica",Buenos Aires,640000.0,7529.411764705882,85.0,3.0,4,Appartamento
103516020,Milano,"Centrale, Repubblica",Buenos Aires,1150000.0,8214.285714285714,140.0,4.0,4,Appartamento
102469440,Milano,"Centrale, Repubblica",Buenos Aires,550000.0,6111.111111111111,90.0,3.0,1,Appartamento
103019306,Milano,"Città Studi, Susa",Città Studi,672000.0,7073.684210526316,95.0,3.0,2,Appartamento
103499918,Milano,"Centrale, Repubblica",Buenos Aires,339000.0,8475.0,40.0,2.0,3,Appartamento
103393718,Milano,"Centrale, Repubblica",Buenos Aires,415000.0,5187.5,80.0,3.0,T,Appartamento
103393726,Milano,"Centrale, Repubblica",Buenos Aires,415000.0,5187.5,80.0,3.0,T,Loft
100705133,Milano,"Centrale, Repubblica",Buenos Aires,469000.0,6090.909090909091,77.0,2.0,3,Appartamento
92034268,Milano,"Centrale, Repubblica",Buenos Aires,1370000.0,5393.700787401574,254.0,5.0,6,Appartamento
103388362,Milano,"Centrale, Repubblica",Buenos Aires,790000.0,6076.923076923077,130.0,3.0,3,Appartamento
102744592,Milano,"Centrale, Repubblica",Morgagni,729000.0,5207.142857142857,140.0,4.0,6,Appartamento
101726033,Milano,"Centrale, Repubblica",Buenos Aires,1150000.0,7187.5,160.0,4.0,4,Appartamento
98431470,Milano,"Porta Venezia, Indipendenza",Porta Venezia,1580000.0,8540.54054054054,185.0,4.0,4,Appartamento
103406860,Milano,"Centrale, Repubblica",Buenos Aires,1150000.0,8214.285714285714,140.0,4.0,4,Appartamento
101899266,Milano,"Porta Venezia, Indipendenza",Porta Venezia,790000.0,6320.0,125.0,3.0,3,Appartamento
103477560,Milano,"Centrale, Repubblica",Buenos Aires,990000.0,9900.0,100.0,3.0,4,Appartamento
101413371,Milano,"Centrale, Repubblica",Buenos Aires,590000.0,6781.609195402299,87.0,3.0,2,Appartamento
101989748,Milano,"Centrale, Repubblica",Buenos Aires,695000.0,8176.470588235294,85.0,3.0,4,Appartamento
100905059,Milano,"Porta Venezia, Indipendenza",Porta Venezia,535000.0,6948.051948051948,77.0,2.0,2,Appartamento
98807272,Milano,"Centrale, Repubblica",Buenos Aires,420000.0,6666.666666666667,63.0,2.0,5,Mansarda
89882119,Milano,"Centrale, Repubblica",Buenos Aires,760000.0,6386.55462184874,119.0,4.0,4,Appartamento
91672826,Milano,"Centrale, Repubblica",Buenos Aires,950000.0,3166.6666666666665,300.0,5.0,R,Appartamento
103407954,Milano,"Centrale, Repubblica",Buenos Aires,890000.0,5235.294117647059,170.0,3.0,5,Appartamento
102801710,Milano,"Centrale, Repubblica",Buenos Aires,1150000.0,6764.705882352941,170.0,4.0,5,Appartamento
100563498,Milano,"Centrale, Repubblica",Buenos Aires,475000.0,5277.777777777777,90.0,3.0,7,Appartamento
94719684,Milano,"Centrale, Repubblica",Buenos Aires,350000.0,7000.0,50.0,2.0,,Appartamento
100481448,Milano,"Centrale, Repubblica",Buenos Aires,400000.0,8888.888888888889,45.0,2.0,T,Appartamento
102584478,Milano,"Centrale, Repubblica",Buenos Aires,599000.0,4131.0344827586205,145.0,4.0,4,Appartamento
100129666,Milano,"Centrale, Repubblica",Buenos Aires,599000.0,4131.0344827586205,145.0,4.0,4,Appartamento
103477736,Milano,"Centrale, Repubblica",Buenos Aires,245000.0,8166.666666666667,30.0,1.0,3,Appartamento
102740706,Milano,"Centrale, Repubblica",Buenos Aires,525000.0,6907.894736842105,76.0,2.0,4,Appartamento
101295691,Milano,"Centrale, Repubblica",Buenos Aires,550000.0,5000.0,110.0,3.0,3,Appartamento
103046738,Milano,"Centrale, Repubblica",Buenos Aires,690000.0,7666.666666666667,90.0,3.0,2,Appartamento
98745400,Milano,"Centrale, Repubblica",Buenos Aires,550000.0,10000.0,55.0,2.0,1,Appartamento
103543580,Milano,"Centrale, Repubblica",Buenos Aires,169000.0,7681.818181818182,22.0,1.0,3,Appartamento
103492652,Milano,"Centrale, Repubblica",Buenos Aires,390000.0,8863.636363636364,44.0,2.0,3,Appartamento
102284756,Milano,"Centrale, Repubblica",Buenos Aires,260000.0,7428.571428571428,35.0,2.0,5,Appartamento
102480764,Milano,"Centrale, Repubblica",Buenos Aires,900000.0,5625.0,160.0,3.0,3,Appartamento
99470252,Milano,"Centrale, Repubblica",Buenos Aires,363000.0,6980.7692307692305,52.0,2.0,4,Appartamento
103492380,Milano,"Centrale, Repubblica",Buenos Aires,430000.0,8113.207547169812,53.0,2.0,3,Appartamento
102967280,Milano,"Centrale, Repubblica",Buenos Aires,820000.0,6560.0,125.0,3.0,2,Appartamento
103008784,Milano,"Centrale, Repubblica",Buenos Aires,415000.0,6693.548387096775,62.0,3.0,1,Appartamento
102878548,Milano,"Centrale, Repubblica",Buenos Aires,940000.0,7230.7692307692305,130.0,3.0,3,Appartamento
103078878,Milano,"Centrale, Repubblica",Buenos Aires,375000.0,7500.0,50.0,2.0,3,Appartamento
98214318,Milano,"Centrale, Repubblica",Buenos Aires,1380000.0,7459.459459459459,185.0,3.0,1,Appartamento
100557340,Milano,"Centrale, Repubblica",Buenos Aires,558000.0,6200.0,90.0,3.0,2,Appartamento
100379972,Milano,"Centrale, Repubblica",Buenos Aires,885000.0,6232.394366197183,142.0,4.0,3,Appartamento
91406348,Milano,"Centrale, Repubblica",Buenos Aires,645000.0,9214.285714285714,70.0,2.0,5,Attico
103381412,Milano,"Centrale, Repubblica",Buenos Aires,1450000.0,7360.406091370558,197.0,5.0,2,Appartamento
103557238,Milano,"Centrale, Repubblica",Buenos Aires,215000.0,3909.090909090909,55.0,2.0,4,Appartamento
102848880,Milano,"Centrale, Repubblica",Buenos Aires,765000.0,5884.615384615385,130.0,4.0,6,Appartamento
100603482,Milano,"Centrale, Repubblica",Buenos Aires,550000.0,10000.0,55.0,2.0,1,Appartamento
100583754,Milano,"Centrale, Repubblica",Buenos Aires,550000.0,10000.0,55.0,2.0,1,Appartamento
103553484,Milano,"Centrale, Repubblica",Buenos Aires,345000.0,2760.0,125.0,4.0,1,Appartamento
101422177,Milano,"Centrale, Repubblica",Buenos Aires,648000.0,5102.36220472441,127.0,3.0,,Appartamento
103385664,Milano,"Centrale, Repubblica",Buenos Aires,945000.0,7269.2307692307695,130.0,4.0,2,Appartamento
100775011,Milano,"Centrale, Repubblica",Buenos Aires,670000.0,5583.333333333333,120.0,3.0,T,Appartamento
102416870,Milano,"Porta Venezia, Indipendenza",Porta Venezia,650000.0,7222.222222222223,90.0,3.0,2,Appartamento
103649118,Milano,"Centrale, Repubblica",Buenos Aires,550000.0,10000.0,55.0,2.0,1,Appartamento
99473896,Milano,"Centrale, Repubblica",Buenos Aires,,,177.0,5.0,3,Appartamento
100037148,Milano,"Centrale, Repubblica",Buenos Aires,765000.0,8895.348837209302,86.0,2.0,2,Appartamento
101995412,Milano,"Centrale, Repubblica",Buenos Aires,530000.0,6235.294117647059,85.0,2.0,2,Appartamento
102623210,Milano,"Centrale, Repubblica",Buenos Aires,745000.0,,,3.0,3,Appartamento
85971946,Milano,"Centrale, Repubblica",Buenos Aires,920000.0,6344.827586206897,145.0,4.0,3,Appartamento
102623208,Milano,"Centrale, Repubblica",Buenos Aires,765000.0,,,3.0,4,Appartamento
102136102,Milano,"Centrale, Repubblica",Buenos Aires,750000.0,6818.181818181818,110.0,3.0,3,Appartamento
72536312,Milano,"Centrale, Repubblica",Buenos Aires,995000.0,4975.0,200.0,4.0,5,Appartamento
103225878,Milano,"Centrale, Repubblica",Buenos Aires,880000.0,7652.173913043478,115.0,3.0,7,Appartamento
102747408,Milano,"Centrale, Repubblica",Morgagni,1400000.0,7368.421052631579,190.0,4.0,3,Appartamento
97746112,Milano,"Centrale, Repubblica",Buenos Aires,349000.0,4362.5,80.0,3.0,T,Appartamento
103113514,Milano,"Centrale, Repubblica",Buenos Aires,1160000.0,7945.2054794520545,146.0,4.0,4,Appartamento
102934292,Milano,"Centrale, Repubblica",Buenos Aires,430000.0,4300.0,100.0,2.0,T,Appartamento
97746152,Milano,"Centrale, Repubblica",Buenos Aires,349000.0,4362.5,80.0,3.0,T,Loft
103660820,Milano,"Centrale, Repubblica",Buenos Aires,1002000.0,7157.142857142857,140.0,4.0,5,Appartamento
103660902,Milano,"Centrale, Repubblica",Buenos Aires,1274000.0,8493.333333333334,150.0,4.0,4,Appartamento
103545368,Milano,"Città Studi, Susa",Città Studi,390000.0,7800.0,50.0,2.0,R,Appartamento
103492224,Milano,"Centrale, Repubblica",Morgagni,1120000.0,8615.384615384615,130.0,3.0,4,Appartamento
103417612,Milano,"Centrale, Repubblica",Buenos Aires,465000.0,7750.0,60.0,2.0,2,Appartamento
86071574,Milano,"Centrale, Repubblica",Buenos Aires,,,180.0,3.0,4,Attico
103669408,Milano,"Centrale, Repubblica",Buenos Aires,460000.0,7076.923076923077,65.0,3.0,1,Appartamento
103488894,Milano,"Città Studi, Susa",Città Studi,650000.0,5909.090909090909,110.0,3.0,T,Appartamento
103625772,Milano,"Centrale, Repubblica",Buenos Aires,819000.0,7121.739130434783,115.0,3.0,3,Appartamento
102505796,Milano,"Centrale, Repubblica",Morgagni,790000.0,5096.774193548387,155.0,5.0,3,Appartamento
102596452,Milano,"Centrale, Repubblica",Buenos Aires,675000.0,5000.0,135.0,4.0,4,Appartamento
103660956,Milano,"Centrale, Repubblica",Buenos Aires,1002000.0,7157.142857142857,140.0,4.0,5,Appartamento
100658245,Milano,"Centrale, Repubblica",Buenos Aires,550000.0,9166.666666666666,60.0,2.0,T,Appartamento
100742207,Milano,"Centrale, Repubblica",Buenos Aires,500000.0,5882.35294117647,85.0,3.0,T,Appartamento
100632067,Milano,"Centrale, Repubblica",Buenos Aires,745000.0,6478.260869565217,115.0,3.0,3,Appartamento
103600760,Milano,"Centrale, Repubblica",Morgagni,750000.0,4687.5,160.0,4.0,R,Appartamento
84746268,Milano,"Centrale, Repubblica",Buenos Aires,1780000.0,4450.0,400.0,5.0,R,Loft
103211186,Milano,"Centrale, Repubblica",Buenos Aires,430000.0,5375.0,80.0,3.0,1,Appartamento
103537396,Milano,"Centrale, Repubblica",Buenos Aires,570000.0,6705.882352941177,85.0,2.0,1,Appartamento
103661582,Milano,"Centrale, Repubblica",Buenos Aires,927000.0,6621.428571428572,140.0,3.0,3,Appartamento
103661556,Milano,"Centrale, Repubblica",Buenos Aires,653000.0,7255.555555555556,90.0,4.0,2,Appartamento
96557574,Milano,"Centrale, Repubblica",Buenos Aires,1200000.0,6000.0,200.0,4.0,4,Attico
103013492,Milano,"Centrale, Repubblica",Buenos Aires,780000.0,4508.670520231214,173.0,5.0,R,Appartamento
103046682,Milano,"Centrale, Repubblica",Buenos Aires,820000.0,6949.152542372882,118.0,3.0,4,Appartamento
99742400,Milano,"Centrale, Repubblica",Buenos Aires,660000.0,5500.0,120.0,4.0,1,Appartamento
102024830,Milano,"Centrale, Repubblica",Buenos Aires,220000.0,6111.111111111111,36.0,2.0,5,Appartamento
102623212,Milano,"Centrale, Repubblica",Buenos Aires,500000.0,,,3.0,R,Appartamento
101979780,Milano,"Città Studi, Susa",Città Studi,530000.0,5578.9473684210525,95.0,3.0,1,Appartamento
103271530,Milano,"Centrale, Repubblica",Buenos Aires,305000.0,4357.142857142857,70.0,2.0,4,Appartamento
100217344,Milano,"Centrale, Repubblica",Buenos Aires,550000.0,10000.0,55.0,2.0,1,Appartamento
103381336,Milano,"Centrale, Repubblica",Buenos Aires,483000.0,5750.0,84.0,3.0,3,Appartamento
103192722,Milano,"Centrale, Repubblica",Buenos Aires,750000.0,5769.2307692307695,130.0,3.0,6,Appartamento
98370740,Milano,"Centrale, Repubblica",Buenos Aires,556000.0,5852.631578947368,95.0,3.0,2,Appartamento
103662284,Milano,"Centrale, Repubblica",Buenos Aires,635000.0,7937.5,80.0,3.0,5,Appartamento
103661486,Milano,"Centrale, Repubblica",Buenos Aires,876000.0,7963.636363636364,110.0,3.0,3,Appartamento
103661562,Milano,"Centrale, Repubblica",Buenos Aires,967000.0,6907.142857142857,140.0,4.0,4,Appartamento
103661554,Milano,"Centrale, Repubblica",Buenos Aires,1062000.0,7324.137931034483,145.0,4.0,3,Appartamento
103661578,Milano,"Centrale, Repubblica",Buenos Aires,792000.0,6336.0,125.0,4.0,4,Appartamento
100758315,Milano,"Centrale, Repubblica",Buenos Aires,300000.0,6250.0,48.0,1.0,T,Appartamento
103661440,Milano,"Centrale, Repubblica",Morgagni,897000.0,6407.142857142857,140.0,4.0,6,Appartamento
103661444,Milano,"Centrale, Repubblica",Buenos Aires,586000.0,7325.0,80.0,3.0,5,Appartamento
103668810,Milano,"Centrale, Repubblica",Buenos Aires,700000.0,7000.0,100.0,3.0,2,Appartamento
103662012,Milano,"Centrale, Repubblica",Buenos Aires,521000.0,6512.5,80.0,2.0,3,Appartamento
103662050,Milano,"Centrale, Repubblica",Buenos Aires,885000.0,7375.0,120.0,4.0,6,Appartamento
103662052,Milano,"Centrale, Repubblica",Buenos Aires,909000.0,7904.347826086957,115.0,3.0,3,Appartamento
101952642,Milano,"Centrale, Repubblica",Buenos Aires,550000.0,10000.0,55.0,2.0,1,Appartamento
103301674,Milano,"Porta Venezia, Indipendenza",Porta Venezia,,,105.0,3.0,T,Appartamento
101762807,Milano,"Centrale, Repubblica",Buenos Aires,483000.0,5750.0,84.0,3.0,3,Appartamento
96350692,Milano,"Centrale, Repubblica",Buenos Aires,790000.0,7900.0,100.0,3.0,1,Appartamento
103213488,Milano,"Centrale, Repubblica",Buenos Aires,460000.0,8363.636363636364,55.0,2.0,2,Appartamento
75934084,Milano,"Centrale, Repubblica",Buenos Aires,890000.0,6357.142857142857,140.0,5.0,4,Appartamento
103290948,Milano,"Porta Venezia, Indipendenza",Porta Venezia,550000.0,6111.111111111111,90.0,3.0,1,Appartamento
101806675,Milano,"Centrale, Repubblica",Buenos Aires,370000.0,5285.714285714285,70.0,3.0,2,Appartamento
103614604,Milano,"Porta Venezia, Indipendenza",Porta Venezia,302250.0,2963.235294117647,102.0,4.0,2,Appartamento
101010375,Milano,"Centrale, Repubblica",Buenos Aires,470000.0,6266.666666666667,75.0,3.0,5,Mansarda
103579954,Milano,"Centrale, Repubblica",Buenos Aires,235000.0,5875.0,40.0,,1,Appartamento
100327908,Milano,"Centrale, Repubblica",Buenos Aires,550000.0,10000.0,55.0,2.0,1,Appartamento
100321462,Milano,"Centrale, Repubblica",Buenos Aires,18000000.0,2571.4285714285716,7000.0,5.0,,Palazzo - Edificio
103130056,Milano,"Porta Venezia, Indipendenza",Porta Venezia,500000.0,7142.857142857143,70.0,2.0,1,Appartamento
102485108,Milano,"Centrale, Repubblica",Buenos Aires,880000.0,7652.173913043478,115.0,3.0,7,Appartamento
99702784,Milano,"Centrale, Repubblica",Buenos Aires,798000.0,8400.0,95.0,3.0,2,Appartamento
100842627,Milano,"Centrale, Repubblica",Buenos Aires,695000.0,6950.0,100.0,3.0,R,Appartamento
103187892,Milano,"Centrale, Repubblica",Buenos Aires,598000.0,3322.222222222222,180.0,4.0,2,Attico
102622310,Milano,"Centrale, Repubblica",Morgagni,2500000.0,10000.0,250.0,5.0,6,Appartamento
99799184,Milano,"Centrale, Repubblica",Buenos Aires,650000.0,6500.0,100.0,3.0,3,Appartamento
95460158,Milano,"Centrale, Repubblica",Buenos Aires,1160000.0,8787.878787878788,132.0,4.0,4,Attico
101266989,Milano,"Centrale, Repubblica",Buenos Aires,560000.0,8615.384615384615,65.0,2.0,3,Appartamento
87403012,Milano,"Centrale, Repubblica",Buenos Aires,,,58.0,2.0,2,Appartamento
102655104,Milano,"Centrale, Repubblica",Buenos Aires,180750.0,3615.0,50.0,3.0,,Appartamento
102654990,Milano,"Centrale, Repubblica",Buenos Aires,157500.0,3423.913043478261,46.0,2.0,,Appartamento
102766036,Milano,"Centrale, Repubblica",Buenos Aires,180750.0,3615.0,50.0,3.0,,Appartamento
102765958,Milano,"Centrale, Repubblica",Buenos Aires,157500.0,3423.913043478261,46.0,2.0,,Appartamento
102655042,Milano,"Centrale, Repubblica",Buenos Aires,215250.0,3416.6666666666665,63.0,2.0,,Appartamento
102655078,Milano,"Centrale, Repubblica",Buenos Aires,157500.0,3423.913043478261,46.0,2.0,,Appartamento
102765996,Milano,"Centrale, Repubblica",Buenos Aires,215250.0,3416.6666666666665,63.0,2.0,,Appartamento
102654668,Milano,"Centrale, Repubblica",Buenos Aires,110250.0,2689.0243902439024,41.0,1.0,,Appartamento
102766014,Milano,"Centrale, Repubblica",Buenos Aires,157500.0,3423.913043478261,46.0,2.0,,Appartamento
102260280,Milano,"Porta Venezia, Indipendenza",Porta Venezia,302250.0,3181.5789473684213,95.0,5.0,,Appartamento
102206028,Milano,"Porta Venezia, Indipendenza",Porta Venezia,403000.0,4154.639175257732,97.0,5.0,,Appartamento
102765540,Milano,"Centrale, Repubblica",Buenos Aires,110250.0,2689.0243902439024,41.0,1.0,,Appartamento
94134148,Milano,"Centrale, Repubblica",Buenos Aires,850000.0,6967.213114754099,122.0,3.0,1,Appartamento
102610482,Milano,"Centrale, Repubblica",Buenos Aires,810000.0,7043.478260869565,115.0,3.0,3,Appartamento
101320289,Milano,"Centrale, Repubblica",Buenos Aires,333000.0,11100.0,30.0,1.0,5,Appartamento
102317186,Milano,"Centrale, Repubblica",Buenos Aires,550000.0,6875.0,80.0,3.0,1,Appartamento
103696162,Milano,"Centrale, Repubblica",Buenos Aires,160000.0,4210.526315789473,38.0,2.0,R,Appartamento
103199850,Milano,"Cenisio, Sarpi, Isola",Paolo Sarpi,540000.0,6352.941176470588,85.0,2.0,3,Appartamento
103532256,Milano,"Cenisio, Sarpi, Isola",Paolo Sarpi,290000.0,4393.939393939394,66.0,2.0,4,Appartamento
103363986,Milano,"Cenisio, Sarpi, Isola",Paolo Sarpi,420000.0,7000.0,60.0,2.0,4,Appartamento
102790608,Milano,"Cenisio, Sarpi, Isola",Paolo Sarpi,950000.0,6985.294117647059,136.0,4.0,3,Appartamento
101965556,Milano,"Cenisio, Sarpi, Isola",Paolo Sarpi,1590000.0,7066.666666666667,225.0,5.0,4,Attico
102888134,Milano,"Cenisio, Sarpi, Isola",Paolo Sarpi,475000.0,5397.727272727273,88.0,2.0,1,Appartamento
103407226,Milano,"Arco della Pace, Arena, Pagano",Arena,750000.0,6000.0,125.0,3.0,1,Appartamento
103364166,Milano,"Cenisio, Sarpi, Isola",Paolo Sarpi,420000.0,7000.0,60.0,3.0,4,Appartamento
103671678,Milano,"Cenisio, Sarpi, Isola",Paolo Sarpi,540000.0,6750.0,80.0,3.0,7,Appartamento
103594996,Milano,"Cenisio, Sarpi, Isola",Paolo Sarpi,885200.0,6915.625,128.0,4.0,1,Appartamento
103493686,Milano,"Cenisio, Sarpi, Isola",Paolo Sarpi,395000.0,6929.824561403509,57.0,2.0,1,Appartamento
97474340,Milano,"Cenisio, Sarpi, Isola",Paolo Sarpi,825000.0,10060.975609756097,82.0,2.0,,Progetto
99633304,Milano,"Cenisio, Sarpi, Isola",Paolo Sarpi,870000.0,8700.0,100.0,3.0,3,Appartamento
103318224,Milano,"Arco della Pace, Arena, Pagano",Arena,399000.0,6138.461538461538,65.0,2.0,3,Appartamento
100829679,Milano,"Cenisio, Sarpi, Isola",Paolo Sarpi,1556000.0,9261.904761904761,168.0,4.0,,Progetto
103693982,Milano,"Cenisio, Sarpi, Isola",Paolo Sarpi,398000.0,5306.666666666667,75.0,2.0,1,Appartamento
101451685,Milano,"Cenisio, Sarpi, Isola",Paolo Sarpi,1627000.0,9244.318181818182,176.0,5.0,T,Appartamento
102095794,Milano,"Fiera, Sempione, City Life, Portello",Sempione,1000000.0,8620.689655172413,116.0,3.0,9,Appartamento
102431324,Milano,"Cenisio, Sarpi, Isola",Paolo Sarpi,540000.0,6750.0,80.0,3.0,R,Appartamento
101701341,Milano,"Cenisio, Sarpi, Isola",Paolo Sarpi,580000.0,6666.666666666667,87.0,3.0,4 - 5,Attico
101810339,Milano,"Cenisio, Sarpi, Isola",Paolo Sarpi,495000.0,8839.285714285714,56.0,2.0,6,Appartamento
102508114,Milano,"Arco della Pace, Arena, Pagano",Arena,1150000.0,10000.0,115.0,3.0,,Appartamento
101866442,Milano,"Cenisio, Sarpi, Isola",Paolo Sarpi,730000.0,6636.363636363636,110.0,3.0,2,Appartamento
90366691,Milano,"Cenisio, Sarpi, Isola",Paolo Sarpi,1200000.0,6666.666666666667,180.0,5.0,5,Appartamento
98583476,Milano,"Cenisio, Sarpi, Isola",Paolo Sarpi,660000.0,6346.153846153846,104.0,3.0,1,Appartamento
96679444,Milano,"Cenisio, Sarpi, Isola",Paolo Sarpi,1260000.0,12600.0,100.0,3.0,4,Appartamento
96677648,Milano,"Cenisio, Sarpi, Isola",Paolo Sarpi,1180000.0,11800.0,100.0,3.0,3,Appartamento
96677498,Milano,"Cenisio, Sarpi, Isola",Paolo Sarpi,825000.0,9269.662921348314,89.0,2.0,T,Appartamento
101251477,Milano,"Cenisio, Sarpi, Isola",Paolo Sarpi,1000000.0,6451.612903225807,155.0,4.0,2,Appartamento
101216285,Milano,"Cenisio, Sarpi, Isola",Paolo Sarpi,415000.0,5187.5,80.0,2.0,5,Mansarda
102328452,Milano,"Cenisio, Sarpi, Isola",Paolo Sarpi,998000.0,6438.709677419355,155.0,4.0,3,Appartamento
97471982,Milano,"Cenisio, Sarpi, Isola",Paolo Sarpi,,,200.0,4.0,,Progetto
102643298,Milano,"Cenisio, Sarpi, Isola",Paolo Sarpi,5500000.0,13447.432762836186,409.0,5.0,5,Attico
103708176,Milano,"Cenisio, Sarpi, Isola",Paolo Sarpi,2200000.0,10000.0,220.0,4.0,3,Appartamento
99721796,Milano,"Cenisio, Sarpi, Isola",Paolo Sarpi,1079000.0,8991.666666666666,120.0,3.0,T,Loft
99132186,Milano,"Cenisio, Sarpi, Isola",Paolo Sarpi,948000.0,7348.837209302325,129.0,3.0,,Appartamento
102297510,Milano,"Cenisio, Sarpi, Isola",Paolo Sarpi,350000.0,7000.0,50.0,2.0,4,Appartamento
88194611,Milano,"Cenisio, Sarpi, Isola",Paolo Sarpi,1890000.0,6096.774193548387,310.0,4.0,R,Appartamento
102838206,Milano,"Cenisio, Sarpi, Isola",Paolo Sarpi,699000.0,5825.0,120.0,3.0,R,Appartamento
103560602,Milano,"Fiera, Sempione, City Life, Portello",Sempione,289000.0,3360.4651162790697,86.0,1.0,T,Appartamento
103606622,Milano,"Cenisio, Sarpi, Isola",Paolo Sarpi,350000.0,7446.808510638298,47.0,2.0,3,Appartamento
103641032,Milano,"Cenisio, Sarpi, Isola",Paolo Sarpi,398000.0,5306.666666666667,75.0,2.0,1,Appartamento
103318272,Milano,"Cenisio, Sarpi, Isola",Paolo Sarpi,420000.0,7777.777777777777,54.0,2.0,T,Appartamento
101251475,Milano,"Cenisio, Sarpi, Isola",Paolo Sarpi,1550000.0,6326.530612244898,245.0,5.0,2,Appartamento
103627508,Milano,"Cenisio, Sarpi, Isola",Paolo Sarpi,430000.0,5733.333333333333,75.0,2.0,1,Appartamento
103074690,Milano,"Cenisio, Sarpi, Isola",Paolo Sarpi,330000.0,7674.418604651163,43.0,2.0,4,Appartamento
101045263,Milano,"Cenisio, Sarpi, Isola",Paolo Sarpi,395000.0,6929.824561403509,57.0,2.0,1,Appartamento
101879002,Milano,"Cenisio, Sarpi, Isola",Paolo Sarpi,1117000.0,6895.061728395061,162.0,4.0,2,Appartamento
101046225,Milano,"Cenisio, Sarpi, Isola",Paolo Sarpi,412000.0,6866.666666666667,60.0,2.0,2,Appartamento
103577606,Milano,"Arco della Pace, Arena, Pagano",Arco della Pace,2250000.0,10000.0,225.0,4.0,17 - 18,Attico
102549372,Milano,"Cenisio, Sarpi, Isola",Paolo Sarpi,,,110.0,3.0,1,Appartamento
101456499,Milano,"Cenisio, Sarpi, Isola",Paolo Sarpi,429000.0,6500.0,66.0,2.0,1,Appartamento
98164502,Milano,"Cenisio, Sarpi, Isola",Paolo Sarpi,360000.0,4500.0,80.0,3.0,S,Appartamento
101212845,Milano,"Cenisio, Sarpi, Isola",Paolo Sarpi,550000.0,6111.111111111111,90.0,3.0,1,Appartamento
99377570,Milano,"Cenisio, Sarpi, Isola",Paolo Sarpi,1300000.0,10000.0,130.0,3.0,6,Attico
